user,business_id,name,address,city,state,postal_code,stars,hyperlink
Alfred,1FeB0RbAz9kdoZsTf05arw,Orient Express,"1835 N 12th St, Ste 7",Philadelphia,PA,19122.0,3.5,https://storage.googleapis.com/2024capstone51/photos/JcwQucPmWfI0nHTFjvnTzw.jpg
Alfred,UljbSHv00PKS6YUnnCiSZA,Desert Rose,305 W State St,Media,PA,19063.0,4.0,https://storage.googleapis.com/2024capstone51/photos/tTC256LJMT6ixjy3w6a2fg.jpg
Alfred,iIDbq7oqKOHe7kgouWmGIQ,Penny's Pizza,68 W Ridge Pike,Limerick,PA,19468.0,4.0,https://storage.googleapis.com/2024capstone51/photos/CUC169clewofR6-t9tTisg.jpg
Alfred,j-WKXu1uJbB2AvY09we9ZA,Lorenzo's Pizza,900 Christian St,Philadelphia,PA,19147.0,3.5,https://storage.googleapis.com/2024capstone51/photos/HzUTDjknv4zK7rcxBHFrFg.jpg
Annie,QWqKTWQ2OiDgo3dzNkpung,Jong Ka Jib,6600 N 5th St,Philadelphia,PA,19126.0,4.5,https://storage.googleapis.com/2024capstone51/photos/3z_EpoYbDUsWtp4cOtB9zg.jpg
Annie,EifrlF-X5zIlQ-DnF_9ZbA,Gracie's Water Ice & Ice Cream,9 Kings Ct,Haddonfield,NJ,8033.0,3.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg
Annie,O4wZuA6Im9gQxxddCZ3kkQ,New York Gyro Truck,41ST And Walnut,Philadelphia,PA,19104.0,4.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg
Annie,lML_PZePqlBBWpD1tqRdaA,Nimit Palace,114 White Horse Rd E,Voorhees,NJ,8043.0,4.5,https://storage.googleapis.com/2024capstone51/photos/rPFrSQIr7-S9Q8xAUizuig.jpg
Annie,0UCrWo2CihjxkZniTcQGpg,Ali's Middle Eastern,1835 N 12th St,Philadelphia,PA,19122.0,3.5,https://storage.googleapis.com/2024capstone51/photos/eBPdcZ3YOFUu-wyjF3pH6w.jpg
Annie,ROeacJQwBeh05Rqg7F6TCg,BAP,1224 South St,Philadelphia,PA,19147.0,4.5,https://storage.googleapis.com/2024capstone51/photos/O-v_FDpKSKjraOnIxaR1FQ.jpg
Annie,BCZX5Z3SFVvozkn3AP-kOw,Melody's Casual Vietnamese,47 E Butler Ave,Ambler,PA,19002.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg
Annie,0NkRPv4QdGubH4xVD1DuNA,Jersey Java and Tea,140 N Haddon Ave,Haddonfield,NJ,8033.0,3.5,https://storage.googleapis.com/2024capstone51/photos/wVG-_sc4YN-6aicGu087aA.jpg
Dave,Oz7c0QA1C18Cb6tTdoehwQ,Gabi,339 N Broad St,Philadelphia,PA,19102.0,4.5,https://storage.googleapis.com/2024capstone51/photos/2ZpaflFSoA62ZGThLvbgtg.jpg
Dave,_Q3XmBesceFqn9Dk-w6tlA,Artisan Boulanger Patissier,1218 Mifflin St,Philadelphia,PA,19148.0,4.5,https://storage.googleapis.com/2024capstone51/photos/_pcYoRLAveP08TjMu_EZLw.jpg
Dave,2vsHDnVOwO54rKCt1An3pA,Villa Rosa Italian Restaurant,661 Heacock Rd,Yardley,PA,19067.0,3.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg
Dave,vSQPjQYfMDBRS3bQ15zlGA,Siamese Princess,36 E Lancaster Ave,Ardmore,PA,19003.0,4.0,https://storage.googleapis.com/2024capstone51/photos/gDZ4eHOuGndV4YpOJ6kDUw.jpg
Dave,VlzexKYF6St7-N4tAoGBqg,Pinang Asian Cuisine,218 Louviers Dr,Newark,DE,19711.0,4.0,https://storage.googleapis.com/2024capstone51/photos/GuOdxdbrML_rBnHkbAs52Q.jpg
Dave,hWkB4zFBRiDJDxfVOjhRDg,La Bella Pizzeria & Ristorante Italiano,199 Medford Mt Holly Rd,Medford,NJ,8055.0,3.5,https://storage.googleapis.com/2024capstone51/photos/IlA5ndDhxTQhaereuW3BCQ.jpg
Dave,vcVOU0oQrYRQfwKK3Vmfxg,Aversa's Bakery,801 Rt 168,Blackwood,NJ,8012.0,3.5,https://storage.googleapis.com/2024capstone51/photos/hJsTpMVdG6vP5RnXj-6YhQ.jpg
Dave,joeRm-_7T0XTkMdKo2nbaA,Paola's Pizzeria,128 N Wayne Ave,Wayne,PA,19087.0,4.5,https://storage.googleapis.com/2024capstone51/photos/TgjLpBV1Ke3B6-3ciLKu0A.jpg
ben,8Q8dBRJKCi9-2Tdp4JLgRw,Stella Farms,459 New Freedom Rd,Berlin,NJ,8009.0,4.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg
ben,Zz4pFK6G5K0nyYYCj89YPQ,Opa Vera's Restaurant,1483 N Charlotte St,Pottstown,PA,19464.0,4.5,https://storage.googleapis.com/2024capstone51/photos/T1hORreidX6RoEHPk_w9nQ.jpg
ben,Bb3F76xkJrA-IwXLNK52RQ,Alchemy Coffee,119 S 21st St,Philadelphia,PA,19103.0,5.0,https://storage.googleapis.com/2024capstone51/photos/carOnLgjWtOk1YA0V7cbBQ.jpg
ben,o2i4AvqF6Q9lWK-wksxzuw,Legal Sea Foods - King of Prussia,680 W Dekalb Pike,King of Prussia,PA,19406.0,3.5,https://storage.googleapis.com/2024capstone51/photos/hUu8N7K16Yy2QQ2sDlVGsw.jpg
ben,NweYGXELGcYZ0I_eRWJiCQ,One More Bar & Grill,1375 Rt 206,Tabernacle,NJ,8088.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg
ben,bq0n3CQy1CkE_WUe76zQvg,Shiao Lan Kung,930 Race St,Philadelphia,PA,19107.0,3.5,https://storage.googleapis.com/2024capstone51/photos/En_EIAskoVl6MaXb_dJQeg.jpg
ben,8kUTYaMe3F7tVDrztrC7fw,Dresher Farm Market,2038 Limekiln Pike,Dresher,PA,19025.0,4.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg
ben,F94hX4z3gqcUZHEh1_r8eQ,Mirna's Cafe,758 Dekalb Pike,Blue Bell,PA,19422.0,3.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg
Patrick,0xy7fk_yHaHbapJ1FS_ZJA,The New Maple Hill Restaurant,701 E Main St,Maple Shade,NJ,8052.0,3.5,https://storage.googleapis.com/2024capstone51/photos/nN7KJVHRQUQyQYLIEKWyyA.jpg
Patrick,LYLHhcGXbbjR-vPryymnDA,La Chapinita,804 Chambers St,Trenton,NJ,8611.0,4.0,https://storage.googleapis.com/2024capstone51/photos/scT9D4z-kb3TjBFHrqkQ6g.jpg
Patrick,Ta8Gx9lI9NcXvzWpnjU0ww,Chinnar Indian Cuisine,416 W Swedesford Rd,Berwyn,PA,19312.0,3.5,https://storage.googleapis.com/2024capstone51/photos/Kst0ejcie9OUT4Z78YVbZg.jpg
Patrick,v1msvs2bf_LwGUnIcCgSEg,King of Tandoor,1824 Callowhill St,Philadelphia,PA,19130.0,3.5,https://storage.googleapis.com/2024capstone51/photos/Ny8VQEuYr-zOPs996yuByw.jpg
Patrick,J36em-jyd2inHyXC20jtXA,Tiffin,710 W Girard Ave,Philadelphia,PA,19123.0,3.5,https://storage.googleapis.com/2024capstone51/photos/iN9MxQy2g0d3uP1_dLIfnw.jpg
Patrick,YTYK2xCNJviDtNkXvPx0Yg,Starbucks,"6280 Limestone Rd, Unite  1",Hockessin,DE,19707.0,3.5,https://storage.googleapis.com/2024capstone51/photos/H4mobihUtCrTpkfDfT6lEQ.jpg
Patrick,jVJH1KfitQi87MYMh6vyMg,Anthony's Coal Fired Pizza,4805 Limestone Rd,Pike Creek,DE,19808.0,4.0,https://storage.googleapis.com/2024capstone51/photos/0QAdZvC3SEeYFhWFrbnupg.jpg
Patrick,4-3uxATguYTXlFfNxwEfPQ,El Rinconcito,7001 West Chester Pike,Upper Darby,PA,19082.0,3.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg
Linda,iAa4Z0-rk2Hd_l2ZUygIMA,Miller's Ale House,751 Horsham Rd,Lansdale,PA,19446.0,3.5,https://storage.googleapis.com/2024capstone51/photos/7FV2OG1e6w82TlvAb0_ahg.jpg
Linda,ox9L77GJ-ghsjcZlSPrZDg,Texas Roadhouse,70 Buckwalter Rd,Royersford,PA,19468.0,3.5,https://storage.googleapis.com/2024capstone51/photos/dUFsmAovHL3Jf06ybg_ZXA.jpg
Linda,asI2vQzWZq9xBFUpfHNu4w,Wax + Wine,1034 Pine St,Philadelphia,PA,19107.0,5.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg
Linda,zrd6bulYNAKhCdSVtJ8aXQ,Texas Roadhouse,631 Cross Keys Rd,Sicklerville,NJ,8081.0,4.0,https://storage.googleapis.com/2024capstone51/photos/2WIWrJyKhrXPZdxmgUVZhg.jpg
Linda,4J4NcFRh3o-pW_51OSRfDQ,Dixie Picnic,215 Lancaster Ave,Malvern,PA,19355.0,4.0,https://storage.googleapis.com/2024capstone51/photos/m4f25iSmm0mF3XjveKQ8hw.jpg
Linda,ra6Ejpr6Y5nJL1Um6pzTdg,Mustard Greens Restaurant,622 S 2nd St,Philadelphia,PA,19147.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg
Linda,6sZJbSVBs2HmP3MIKjTtGw,Bobby Ray's,6324 Westfield Ave,Pennsauken,NJ,8110.0,3.5,https://storage.googleapis.com/2024capstone51/photos/CotFm7zXqK26G_Z3j7aKjg.jpg
Linda,AT-b59vVPAHdLhNzZfUw7Q,Wine School of Philadelphia,109 S 22nd St,Philadelphia,PA,19103.0,4.5,https://storage.googleapis.com/2024capstone51/photos/rwAoiJ7YhclQDe7QzwvLJA.jpg
Frank L,0JoB3ThhI-DS78-1Ks1EUQ,Hibachi 2 Go,1414 Synder Ave,Philadelphia,PA,19145.0,3.5,https://storage.googleapis.com/2024capstone51/photos/CS03uop7RCWLBtSo1kqvcw.jpg
Frank L,SVd-qPuYJJ0c8EbhII2q6Q,Tap 24,36 W State St,Media,PA,19063.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg
Frank L,2Q1R2OhBbAQ581vK_r7NhA,Ooka Restaurant,1109 Easton Rd,Willow Grove,PA,19090.0,4.0,https://storage.googleapis.com/2024capstone51/photos/zGIQNg9AQps53b1rSVFL0Q.jpg
Frank L,K-t2yan_iLwcxYf7-1Or5w,Aman's Indian Bistro,277 Schuylkill Rd,Phoenixville,PA,19460.0,4.5,https://storage.googleapis.com/2024capstone51/photos/iePH38TWFy44ONcljVd_5A.jpg
Frank L,0JoB3ThhI-DS78-1Ks1EUQ,Hibachi 2 Go,1414 Synder Ave,Philadelphia,PA,19145.0,3.5,https://storage.googleapis.com/2024capstone51/photos/CS03uop7RCWLBtSo1kqvcw.jpg
Frank L,2Q1R2OhBbAQ581vK_r7NhA,Ooka Restaurant,1109 Easton Rd,Willow Grove,PA,19090.0,4.0,https://storage.googleapis.com/2024capstone51/photos/zGIQNg9AQps53b1rSVFL0Q.jpg
Frank L,_nhrnXE4fqyPY0kpdk03Lg,Boova Haus,"201 Station Rd, Ste 403",Quakertown,PA,18951.0,4.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg
Frank L,ZYRul0i1bhOjirHED6Kd0w,SouthHouse,2535 S 13th St,Philadelphia,PA,19148.0,4.5,https://storage.googleapis.com/2024capstone51/photos/5OAguRAmcbdC3-z7P550zw.jpg
Shareef,VNH1Kx3wbIfmjLkR02U3QQ,The Habit Burger Grill,120 Village Dr,King of Prussia,PA,19406.0,3.5,https://storage.googleapis.com/2024capstone51/photos/nTxbNcmi2PBdfstgO5W14g.jpg
Shareef,N6t1bTuWAfgYKVmdQf53lA,Old Nelson Food Company,1833 John F Kennedy Blvd,Philadelphia,PA,19103.0,4.0,https://storage.googleapis.com/2024capstone51/photos/5vRDS8FsrPlqJOOWBWpgzA.jpg
Shareef,kkcQYuF3w5iHnHMf0EnRhQ,Joe's Steaks + Soda Shop,6030 Torresdale Ave,Philadelphia,PA,19135.0,4.5,https://storage.googleapis.com/2024capstone51/photos/fg-IKJVbrEjNdadYHf7fhQ.jpg
Shareef,3l5bv6_5WNc4NtMiTOESSw,Spaz Beverage,1015 W Chester Pike,West Chester,PA,19382.0,4.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg
Shareef,20bDKq5stYIKetpX_KciXg,The Classy Cow Food Joint,525 Beckett Rd,Logan Township,NJ,8085.0,4.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg
Shareef,4J4NcFRh3o-pW_51OSRfDQ,Dixie Picnic,215 Lancaster Ave,Malvern,PA,19355.0,4.0,https://storage.googleapis.com/2024capstone51/photos/m4f25iSmm0mF3XjveKQ8hw.jpg
Shareef,Rt6dampOtsSTlfBCVWteJA,Peter & Sons Sandwiches,20 North Delsea Dr,Glassboro,NJ,8028.0,4.5,https://storage.googleapis.com/2024capstone51/photos/uAAXdSW8VP6sKsRC8LjTew.jpg
Shareef,b78qZJcwoHlPDiC0H15rbQ,Landhope Farms Corporation,101 E Street Rd,Kennett Square,PA,19348.0,3.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg
Kristie,iANE0gtS_Vpb7BJ_2mEi_Q,Brick & Brew,31 E Eagle Rd,Havertown,PA,19083.0,4.0,https://storage.googleapis.com/2024capstone51/photos/jq83DNBwR78IObgcCoAL-w.jpg
Kristie,xYHDcds5WortjUJnfvh_wA,Chili Garden,4626 Baltimore Ave,Philadelphia,PA,19143.0,3.5,https://storage.googleapis.com/2024capstone51/photos/LN6CSjHfCuLH8th-J4Qy_A.jpg
Kristie,SVd-qPuYJJ0c8EbhII2q6Q,Tap 24,36 W State St,Media,PA,19063.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg
Kristie,iANE0gtS_Vpb7BJ_2mEi_Q,Brick & Brew,31 E Eagle Rd,Havertown,PA,19083.0,4.0,https://storage.googleapis.com/2024capstone51/photos/jq83DNBwR78IObgcCoAL-w.jpg
Kristie,-1B9pP_CrRBJYPICE5WbRA,Spice 28,1228 Chestnut St,Philadelphia,PA,19107.0,4.0,https://storage.googleapis.com/2024capstone51/photos/-_MD2Z-Z6SfUGOR-c5Y4Dw.jpg
Kristie,iANE0gtS_Vpb7BJ_2mEi_Q,Brick & Brew,31 E Eagle Rd,Havertown,PA,19083.0,4.0,https://storage.googleapis.com/2024capstone51/photos/jq83DNBwR78IObgcCoAL-w.jpg
Kristie,SVd-qPuYJJ0c8EbhII2q6Q,Tap 24,36 W State St,Media,PA,19063.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg
Kristie,6IwF2rpoaiR_W6DzOvuceA,Victory Brewing Company Philadelphia,1776 Benjamin Franklin Pkwy,Philadelphia,PA,19103.0,4.5,https://storage.googleapis.com/2024capstone51/photos/6gQBDZbk90bkj5nUsfVOlQ.jpg
Joanne,RtjoK2FWLm6ZpFBADbtQmQ,Olive Oil Etcetera,22 S Main St,Doylestown,PA,18901.0,4.5,https://storage.googleapis.com/2024capstone51/photos/_Ci8MFOM_an6HNALaddqxQ.jpg
Joanne,D2nWALQlqSPPxNLk84Mwrg,SideBird Kitchen,1901 Darby Rc,Havertown,PA,19083.0,4.5,https://storage.googleapis.com/2024capstone51/photos/ww22GZ32GL-ka7uyg7mXUw.jpg
Joanne,0NkRPv4QdGubH4xVD1DuNA,Jersey Java and Tea,140 N Haddon Ave,Haddonfield,NJ,8033.0,3.5,https://storage.googleapis.com/2024capstone51/photos/wVG-_sc4YN-6aicGu087aA.jpg
Joanne,T_GeXNYY_zO0WpJzBxQj4w,LeBus East Falls,4201 Ridge Ave,Philadelphia,PA,19129.0,3.5,https://storage.googleapis.com/2024capstone51/photos/NUIwQqR7viNVB9ODNAQwZw.jpg
Joanne,gyUBYwpUO_u0nqZdre4l1g,Shanghai Express,Church Rd & Hainespo,Marlton,NJ,8053.0,4.0,https://storage.googleapis.com/2024capstone51/photos/GbtXkJAIFuhePXPOr4l2ZA.jpg
Joanne,mYbEGFsRcA0tfUNSYcBJMA,Golden River Restaurant,"8 E Scott St, Ste 10",Riverside,NJ,8075.0,5.0,https://storage.googleapis.com/2024capstone51/photos/GZXnJRjQ7RE0DAXLJ_QQVw.jpg
Joanne,9ggTidLF9LPNdyWdCGtrYg,Gooey Looie's,231 McClellan St,Philadelphia,PA,19148.0,4.5,https://storage.googleapis.com/2024capstone51/photos/jlrXZKI0WZ5P3RgA3w2SmA.jpg
Joanne,YzLoOyrhwDP4Z_mAPC0VTQ,Cardenas Oil & Vinegar Taproom,942 S 9th St,Philadelphia,PA,19147.0,4.5,https://storage.googleapis.com/2024capstone51/photos/kcNDp5dhp4Xq2oe5umk6nA.jpg
Joe,2Q1R2OhBbAQ581vK_r7NhA,Ooka Restaurant,1109 Easton Rd,Willow Grove,PA,19090.0,4.0,https://storage.googleapis.com/2024capstone51/photos/zGIQNg9AQps53b1rSVFL0Q.jpg
Joe,taQYHTJVJsnguw_tfEBShQ,Eat Clean,225 N Market St,Wilmington,DE,19801.0,4.0,https://storage.googleapis.com/2024capstone51/photos/R_q9yK7SOhFkXozpbwo_7g.jpg
Joe,-JStjL-8mRZq4ov4uI1FaQ,Luberto's Brickoven Pizza,169 N Main St,Dublin,PA,18917.0,4.0,https://storage.googleapis.com/2024capstone51/photos/t_ALrn46VXOhfATn98Le8g.jpg
Joe,D6iFuPJ5MHbHQafduwUHgw,Sushi House,"332 W Trenton Ave, Ste 110",Morrisville,PA,19067.0,4.0,https://storage.googleapis.com/2024capstone51/photos/fouNJNWThmnVfFPliQw40w.jpg
Joe,EKK2t4zhHZLeiBrgMv3Yyw,Bombay Dhabba Malvern,490 Lancaster Ave,Malvern,PA,19355.0,3.5,https://storage.googleapis.com/2024capstone51/photos/8uDQSTdfCz_cdVMJKZoelA.jpg
Joe,n-tGSekF_DkJDrhITs1uww,America's Best Wings,147 S 69th St,Upper Darby,PA,19082.0,3.5,https://storage.googleapis.com/2024capstone51/photos/zY21TIi_bva95aXtWb23AA.jpg
Joe,joeRm-_7T0XTkMdKo2nbaA,Paola's Pizzeria,128 N Wayne Ave,Wayne,PA,19087.0,4.5,https://storage.googleapis.com/2024capstone51/photos/TgjLpBV1Ke3B6-3ciLKu0A.jpg
Joe,U5_T9hDfdYFWS8ahj_1Dvw,Just Salad,1729 Chestnut St,Philadelphia,PA,19103.0,3.5,https://storage.googleapis.com/2024capstone51/photos/0o29tN0H_eH6YRhXK72Cug.jpg
Victoria,XTFkMivGATF-enFwtD1XTQ,Bittersweet Kitchen,18 S Orange St,Media,PA,19063.0,4.5,https://storage.googleapis.com/2024capstone51/photos/jwlO0Qei0vofPgCRDe_ZTQ.jpg
Victoria,B6Lvq3sOYwhKxPzadDka9g,Zeppoli,618 Collings Ave,Collingswood,NJ,8107.0,4.0,https://storage.googleapis.com/2024capstone51/photos/FPb2igotpTLxP6dHKWt7bA.jpg
Victoria,d9OUBAM4V0nMJ2-6TQg9cQ,Palermo's Pizza,70 Buckwalter Rd,Royersford,PA,19468.0,3.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg
Victoria,x4XdNhp0Xn8lOivzc77J-g,Thai Place Restaurant,"700 Nutt Rd, Ste 730",Phoenixville,PA,19460.0,4.5,https://storage.googleapis.com/2024capstone51/photos/j2gfDVLVgINaxSnvEFIouA.jpg
Victoria,jzd6tUCIYEitbQqASionpA,Undrgrnd Donuts,,Philadelphia,PA,19104.0,4.0,https://storage.googleapis.com/2024capstone51/photos/PSDifDCvVc3mJrigKduxWQ.jpg
Victoria,K4tlO5WBspgViX_jox074Q,La Baguette Magique,202 W Market St,West Chester,PA,19382.0,4.5,https://storage.googleapis.com/2024capstone51/photos/3uSHWUKEaqcEGd3SRdojxw.jpg
Victoria,FDifzPPJA9aZKxNQo61pfQ,Green Eggs Cafe,2800 W Girard Ave,Philadelphia,PA,19130.0,3.5,https://storage.googleapis.com/2024capstone51/photos/DXxoqVgsXC_dWE7AQKFvFA.jpg
Victoria,-uhn-iY4lJvWqoBXDghjZA,Brown's Doughnut  & Pastry,164 Main St,Dublin,PA,18917.0,4.5,https://storage.googleapis.com/2024capstone51/photos/2kl-RRiqKhQ2gibxRhsiUg.jpg
Kevin,L4G5ABxhYHQAKIcT0818_A,Bob's Diner,6053 Ridge Ave,Philadelphia,PA,19128.0,3.5,https://storage.googleapis.com/2024capstone51/photos/syah74cxwWygJKtwvqit1g.jpg
Kevin,fGeJIvuGAQE5sbVIbwQYXg,Red Berry Frozen Yogurt,682 Stony Hill Rd,Yardley,PA,19067.0,4.0,https://storage.googleapis.com/2024capstone51/photos/missing.jpg
Kevin,5ogNmbqNE5U2YO_HGenGfg,Mary's Lunch,3600 Richmond St,Philadelphia,PA,19134.0,4.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg
Kevin,SIoCIxjn4jLt2O-4DajWJw,Mac's Tavern,226 Market St,Philadelphia,PA,19106.0,3.5,https://storage.googleapis.com/2024capstone51/photos/9t9_hC-pYBImBxYfhqIWKA.jpg
Kevin,g16aFG2n7xJtFzy1KpPjZA,Plaza Pizza At Temple University,1614 Cecil B. Moore Ave,Philadelphia,PA,19121.0,3.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg
Kevin,E8-BTZs3y0xIXflGSlBt1g,Nonna Rosa Pizzeria,236 Egypt Rd,Jeffersonville,PA,19403.0,3.5,https://storage.googleapis.com/2024capstone51/photos/missing.jpg
Kevin,mYbEGFsRcA0tfUNSYcBJMA,Golden River Restaurant,"8 E Scott St, Ste 10",Riverside,NJ,8075.0,5.0,https://storage.googleapis.com/2024capstone51/photos/GZXnJRjQ7RE0DAXLJ_QQVw.jpg
Kevin,kqRnm-AL4uoXNg4V15n10g,B-Unos,350 High St,Burlington,NJ,8016.0,4.0,https://storage.googleapis.com/2024capstone51/photos/ZPJOY6NRdhEb6gnj3hY4JQ.jpg
Natalie,vaarp5cTV2b3-wZtQDn06g,P J Whelihan's Pub & Restaurant - West Chester,1347 Wilmington Pike,West Chester,PA,19382.0,3.5,https://storage.googleapis.com/2024capstone51/photos/L7pxJLaBs3ZXWYGZh9j0Rg.jpg
